gene_id	SRR518631	SRR518632	SRR518633	SRR518634	SRR518635	SRR518636
ENSMUSG00000139977.1	0	0	0	0	0	0
ENSMUSG00000062846.8	2	0	0	2	1	2
ENSMUSG00000134327.1	0	0	0	0	0	0
ENSMUSG00000037843.7	0	0	0	0	0	0
ENSMUSG00000027650.13	185	312	277	344	293	157
ENSMUSG00000027651.17	440	708	565	548	587	319
ENSMUSG00000100860.3	0	1	0	0	0	0
ENSMUSG00000037820.16	5528	6299	2779	2761	1625	1400
ENSMUSG00000092283.2	0	0	0	0	0	0
ENSMUSG00000128719.1	0	0	0	0	0	0
ENSMUSG00000125792.1	0	0	0	0	0	0
ENSMUSG00000132987.1	1	2	1	0	0	0
ENSMUSG00000037813.14	19	34	22	76	22	37
ENSMUSG00000078957.5	0	0	0	0	0	0
ENSMUSG00000098765.3	0	0	0	0	0	0
ENSMUSG00000143084.1	0	0	0	0	0	0
ENSMUSG00000052922.10	0	0	0	0	0	0
ENSMUSG00000016024.10	7319	5987	4292	2414	1600	1219
ENSMUSG00000137421.1	0	0	0	0	0	0
ENSMUSG00000085385.10	216	253	222	253	265	123
ENSMUSG00000065362.3	0	0	0	0	0	0
ENSMUSG00000064995.3	0	0	0	0	0	0
ENSMUSG00000064405.3	0	0	0	0	0	0
ENSMUSG00000137006.1	0	0	0	3	0	0
ENSMUSG00000044349.18	10	39	68	59	225	23
ENSMUSG00000065840.3	0	0	0	0	0	0
ENSMUSG00000064585.3	0	0	0	0	0	0
ENSMUSG00000136710.1	19	4	4	1	5	0
ENSMUSG00000136670.1	11	2	0	0	6	0
ENSMUSG00000083168.2	0	0	0	0	0	0
ENSMUSG00000083715.2	1	0	0	0	0	0
ENSMUSG00000027652.16	229	352	379	398	476	198
ENSMUSG00000125910.1	0	0	1	0	0	0
ENSMUSG00000081800.4	1	0	0	0	1	0
ENSMUSG00000084644.3	0	0	0	0	0	0
ENSMUSG00000135970.1	0	0	0	0	0	0
ENSMUSG00000044405.5	0	0	1	0	1	0
ENSMUSG00000074625.12	1	0	0	0	0	0
ENSMUSG00000086496.4	0	0	0	0	0	0
ENSMUSG00000037771.12	0	0	0	0	0	0
ENSMUSG00000087563.2	0	0	0	0	0	0
ENSMUSG00000140651.1	0	0	0	0	0	0
ENSMUSG00000037761.17	93	155	108	133	131	55
ENSMUSG00000093120.3	0	0	0	0	0	0
ENSMUSG00000037754.14	52	128	107	196	137	86
ENSMUSG00002075033.1	0	0	0	0	1	0
ENSMUSG00000027654.3	38	26	4	40	0	8
ENSMUSG00000027655.15	124	189	176	229	200	115
ENSMUSG00000128132.1	0	0	0	0	0	0
ENSMUSG00000124809.1	0	0	0	0	0	0
ENSMUSG00000122801.1	0	0	0	0	0	0
ENSMUSG00000126718.1	0	0	0	0	0	0
ENSMUSG00002074934.1	0	0	0	0	0	0
ENSMUSG00000119093.1	0	0	0	0	0	0
ENSMUSG00000143976.1	0	0	0	0	0	0
ENSMUSG00000083913.2	0	0	0	0	0	0
ENSMUSG00000140701.1	0	0	0	0	0	0
ENSMUSG00000083451.2	0	0	0	0	0	0
ENSMUSG00000081215.2	0	0	0	0	0	0
ENSMUSG00000086558.3	0	0	0	0	0	0
ENSMUSG00000085198.3	0	0	0	0	0	0
ENSMUSG00000083329.2	0	0	0	0	0	0
ENSMUSG00000086653.3	0	0	0	0	0	0
ENSMUSG00000127196.1	0	0	0	0	0	0
ENSMUSG00000137708.1	1	0	2	2	0	1
ENSMUSG00000137788.1	0	2	1	1	0	0
ENSMUSG00000137748.1	3	3	0	1	0	2
ENSMUSG00000127321.1	0	0	2	0	0	0
ENSMUSG00000074623.5	18	19	25	19	22	16
ENSMUSG00000120859.2	0	3	9	5	8	2
ENSMUSG00000074622.5	633	1069	984	906	1399	1414
ENSMUSG00000127293.1	0	0	2	0	0	0
ENSMUSG00000135442.1	0	0	0	0	0	0
ENSMUSG00000078956.6	12	19	16	34	16	18
ENSMUSG00000135650.1	0	0	0	0	0	0
ENSMUSG00000135534.1	0	0	0	0	0	0
ENSMUSG00000135572.1	0	0	0	0	0	0
ENSMUSG00000135680.1	0	0	0	0	0	0
ENSMUSG00000078955.5	0	0	0	0	0	0
ENSMUSG00002076125.1	0	0	0	0	0	0
ENSMUSG00000070544.7	509	675	606	611	683	408
ENSMUSG00000135486.1	0	4	7	9	16	4
ENSMUSG00000016933.18	304	651	867	1264	1600	684
ENSMUSG00000098889.2	0	6	6	11	10	9
ENSMUSG00000035877.18	1026	1613	1831	2078	2073	963
ENSMUSG00000134283.1	0	0	0	0	0	0
ENSMUSG00000085303.5	1	3	1	1	1	3
ENSMUSG00000081854.2	0	1	0	2	0	3
ENSMUSG00000127788.1	0	2	2	1	2	2
ENSMUSG00000027412.13	92	154	146	212	177	86
ENSMUSG00000050700.12	0	0	0	0	0	0
ENSMUSG00000134857.1	0	0	0	0	1	0
ENSMUSG00000087147.2	0	0	0	0	0	0
ENSMUSG00000057133.15	214	358	399	525	483	268
ENSMUSG00000077795.3	0	0	0	0	0	0
ENSMUSG00000134290.1	0	0	0	0	0	0
ENSMUSG00000109780.3	0	2	0	1	0	0
ENSMUSG00000125054.1	0	0	0	0	0	0
ENSMUSG00000143288.1	0	0	0	0	0	0
ENSMUSG00000067745.5	0	0	0	0	0	0
ENSMUSG00000085469.2	0	0	0	0	0	0
ENSMUSG00000139057.1	0	0	0	0	0	0
ENSMUSG00000139098.1	0	0	1	2	1	2
ENSMUSG00000081099.3	0	0	0	0	0	0
ENSMUSG00000081151.2	0	0	0	0	0	0
ENSMUSG00000127540.1	0	0	0	0	0	0
ENSMUSG00000087031.2	0	0	0	0	0	0
ENSMUSG00000143233.1	0	0	0	0	0	0
ENSMUSG00000143151.1	0	0	0	0	0	0
ENSMUSG00000143192.1	0	0	0	0	0	0
ENSMUSG00000136701.1	0	0	0	0	0	0
ENSMUSG00000083374.2	0	0	0	0	0	0
ENSMUSG00000100943.2	0	0	0	0	0	0
ENSMUSG00000053141.17	2	3	7	8	6	0
ENSMUSG00000137683.1	0	0	0	0	0	0
ENSMUSG00000133393.1	0	0	0	0	0	0
ENSMUSG00000133060.1	0	0	0	0	0	0
ENSMUSG00000133016.1	0	0	0	0	0	0
ENSMUSG00000084919.2	0	0	0	0	0	0
ENSMUSG00000054457.8	0	0	0	0	0	0
ENSMUSG00000087536.2	0	0	0	0	0	0
ENSMUSG00000077143.3	0	0	0	0	0	0
ENSMUSG00000141694.1	0	0	0	0	0	0
ENSMUSG00000082296.2	0	1	0	0	1	0
ENSMUSG00002076506.1	0	0	0	0	0	0
ENSMUSG00000086030.2	0	0	0	0	0	0
ENSMUSG00000083567.4	0	0	0	0	0	0
ENSMUSG00000125816.1	9	11	4	5	5	5
ENSMUSG00000082514.2	1	0	0	0	0	0
ENSMUSG00000125137.1	0	0	0	0	0	0
ENSMUSG00000016921.15	1462	1751	1553	1657	1760	1025
ENSMUSG00000035576.14	0	1	2	10	2	1
ENSMUSG00000080962.2	1	5	2	4	4	3
ENSMUSG00000017868.17	708	707	994	1452	1056	416
ENSMUSG00000017858.13	195	260	291	390	384	244
ENSMUSG00000135167.1	0	0	0	1	0	0
ENSMUSG00000017861.12	12	11	7	22	7	6
ENSMUSG00000099091.3	0	0	0	0	0	0
ENSMUSG00000138594.1	0	0	0	0	0	0
ENSMUSG00000070708.6	0	0	0	0	0	0
ENSMUSG00002076785.1	0	0	0	0	0	0
ENSMUSG00000127948.1	0	0	0	0	0	0
ENSMUSG00000086152.4	3	8	6	12	8	4
ENSMUSG00000086036.2	0	0	0	0	0	0
ENSMUSG00000074607.12	9	5	11	7	7	7
ENSMUSG00000139697.1	0	0	0	0	0	0
ENSMUSG00000017817.12	16	7	0	7	2	3
ENSMUSG00000122543.1	0	0	0	0	0	0
ENSMUSG00000035399.13	49	71	83	85	67	48
ENSMUSG00000099632.4	3	6	7	17	11	7
ENSMUSG00000017943.16	0	0	0	0	0	1
ENSMUSG00000141497.1	0	0	0	0	0	0
ENSMUSG00000048486.7	295	723	600	818	966	761
ENSMUSG00000053353.7	0	2	2	3	5	4
ENSMUSG00000046840.19	13	53	126	150	155	66
ENSMUSG00000078949.3	4	8	29	36	26	6
ENSMUSG00000017950.17	9592	13054	12004	12397	11200	7426
ENSMUSG00000088408.3	1	5	9	10	8	2
ENSMUSG00000140948.1	0	0	0	0	0	2
ENSMUSG00000017679.17	298	360	302	309	304	173
ENSMUSG00000017707.10	1589	2552	3231	2748	3507	1753
ENSMUSG00000058812.4	1	1	0	5	3	3
ENSMUSG00000035268.15	174	258	191	320	226	226
ENSMUSG00000087129.3	0	0	1	3	1	1
ENSMUSG00000017697.4	18	50	35	45	41	32
ENSMUSG00000139680.1	0	0	0	0	0	0
ENSMUSG00000143740.1	0	0	0	0	0	0
ENSMUSG00000027656.8	7	31	11	6	6	3
ENSMUSG00000035238.5	0	0	0	0	0	0
ENSMUSG00000035226.6	16	7	3	10	4	4
ENSMUSG00000018326.10	1124	1379	1194	1571	1514	907
ENSMUSG00000054582.5	1	1	1	4	0	1
ENSMUSG00000018322.11	146	169	175	228	247	131
ENSMUSG00000127204.1	1	2	2	3	4	0
ENSMUSG00000018209.16	258	367	368	404	447	222
ENSMUSG00000085538.2	0	1	0	0	0	1
ENSMUSG00002076528.1	0	2	0	0	2	0
ENSMUSG00000040164.4	0	0	0	0	0	0
ENSMUSG00000142687.1	0	0	0	0	0	0
ENSMUSG00000040154.12	0	0	0	0	0	0
ENSMUSG00000085649.8	0	0	0	0	0	0
ENSMUSG00000042845.8	0	0	0	0	0	0
ENSMUSG00000051769.3	0	0	0	0	0	0
ENSMUSG00000131918.1	0	0	0	0	0	0
ENSMUSG00000018211.14	0	0	0	0	0	2
ENSMUSG00000040132.7	0	0	0	0	0	0
ENSMUSG00000050383.6	0	0	0	0	0	0
ENSMUSG00000016998.3	0	0	0	0	0	0
ENSMUSG00000017003.8	0	0	0	0	0	0
ENSMUSG00000017000.3	0	0	0	0	0	0
ENSMUSG00000017004.8	0	0	0	0	0	0
ENSMUSG00000017002.15	42	37	22	36	23	21
ENSMUSG00000098489.3	0	0	0	0	0	0
ENSMUSG00000016995.18	1	2	0	0	2	1
ENSMUSG00000017007.10	1	0	0	0	0	1
ENSMUSG00000017009.4	5622	9380	7080	7634	6109	4625
ENSMUSG00000045503.17	313	488	346	530	391	297
ENSMUSG00000085760.3	2	3	2	5	1	2
ENSMUSG00000090996.2	0	0	0	0	0	0
ENSMUSG00000130043.1	0	0	0	1	0	1
ENSMUSG00000017720.3	0	1	0	2	1	1
ENSMUSG00000017734.16	11	15	9	23	11	5
ENSMUSG00000137503.1	3	5	4	3	3	3
ENSMUSG00000017721.16	624	938	910	1343	1136	763
ENSMUSG00000121248.2	4	14	15	8	29	2
ENSMUSG00000086179.3	1	1	1	0	3	0
ENSMUSG00000125521.1	1	1	1	1	0	0
ENSMUSG00000125560.1	0	0	0	0	0	0
ENSMUSG00000017723.12	61	47	18	47	35	51
ENSMUSG00000074596.4	0	0	0	0	0	0
ENSMUSG00000074595.10	0	0	0	0	0	1
ENSMUSG00000017733.5	0	0	0	0	0	0
ENSMUSG00000070533.12	0	0	0	0	1	0
ENSMUSG00000065797.3	0	0	0	0	0	0
ENSMUSG00000070531.5	0	0	0	0	0	0
ENSMUSG00000077671.3	0	0	0	0	0	0
ENSMUSG00000070530.6	1	0	0	0	1	2
ENSMUSG00000122892.1	0	0	0	0	0	0
ENSMUSG00000083740.2	0	0	0	0	0	0
ENSMUSG00000074594.10	0	0	0	0	0	0
ENSMUSG00000070529.8	0	0	0	0	0	0
ENSMUSG00000078940.9	0	0	0	0	0	0
ENSMUSG00000067704.2	0	0	0	0	0	0
ENSMUSG00000017310.8	0	0	0	0	0	0
ENSMUSG00000074593.13	0	0	0	0	0	0
ENSMUSG00000076434.10	12	6	1	4	2	4
ENSMUSG00000017299.14	80	121	96	138	130	97
ENSMUSG00000086453.9	2	6	7	9	5	2
ENSMUSG00002075137.1	2	5	2	1	0	0
ENSMUSG00000001403.14	83	59	6	87	10	47
ENSMUSG00000017300.10	0	0	0	0	0	0
ENSMUSG00000050373.14	65	103	122	216	126	106
ENSMUSG00000017307.17	116	230	148	324	224	176
ENSMUSG00000045822.5	11	11	12	15	14	7
ENSMUSG00000131993.1	0	0	0	0	0	0
ENSMUSG00000017764.3	56	78	58	71	57	35
ENSMUSG00000017767.4	0	0	0	1	0	1
ENSMUSG00000132035.1	0	0	0	0	0	0
ENSMUSG00000039873.5	11	28	32	48	40	23
ENSMUSG00000017760.17	1314	2128	2216	2881	2765	1886
ENSMUSG00000017754.14	157	608	227	916	417	323
ENSMUSG00000138282.1	0	1	0	0	1	0
ENSMUSG00000139909.1	0	0	0	0	1	0
ENSMUSG00000140336.1	1	1	5	10	3	3
ENSMUSG00000039849.7	317	418	419	444	414	264
ENSMUSG00000039834.18	178	280	267	327	314	174
ENSMUSG00000085436.4	6	3	8	9	6	8
ENSMUSG00000017737.3	10	34	17	47	18	24
ENSMUSG00000017740.18	15	32	35	63	46	23
ENSMUSG00000039804.16	261	256	246	264	223	138
ENSMUSG00000122419.1	0	0	0	0	0	0
ENSMUSG00000121236.2	2	1	0	2	2	2
ENSMUSG00000017652.17	82	220	56	16	6	8
ENSMUSG00000078935.2	0	0	0	0	0	0
ENSMUSG00000137179.1	0	0	0	0	0	0
ENSMUSG00000053166.15	0	0	0	0	0	0
ENSMUSG00000086630.2	0	0	0	0	0	0
ENSMUSG00000137351.1	0	0	0	0	0	0
ENSMUSG00000087800.3	0	0	0	0	0	0
ENSMUSG00000017664.17	257	415	315	569	434	298
ENSMUSG00000017670.17	205	264	199	341	208	178
ENSMUSG00000125321.1	0	0	0	0	0	0
ENSMUSG00000056824.16	0	0	0	0	0	0
ENSMUSG00000017667.10	64	100	56	63	35	29
ENSMUSG00000137544.1	0	0	0	0	0	0
ENSMUSG00000027670.5	8	8	7	19	11	8
ENSMUSG00000018459.16	307	646	345	546	333	324
ENSMUSG00000085358.3	0	0	0	0	0	0
ENSMUSG00000039725.7	65	73	60	72	83	54
ENSMUSG00000027661.5	5	4	2	2	1	1
ENSMUSG00000138825.1	0	0	0	0	0	0
ENSMUSG00000129768.1	0	0	0	0	0	0
ENSMUSG00000122902.1	0	0	0	0	0	0
ENSMUSG00000131363.1	0	0	0	0	0	0
ENSMUSG00000017897.19	12	2	0	4	0	0
ENSMUSG00000100796.2	0	0	0	0	0	0
ENSMUSG00000081758.2	0	1	0	0	0	0
ENSMUSG00000132649.1	0	0	0	0	0	0
ENSMUSG00000039671.19	280	435	489	746	516	326
ENSMUSG00000136541.1	1	2	4	4	3	5
ENSMUSG00000085274.2	1	4	5	8	3	4
ENSMUSG00000086820.3	0	2	1	5	3	2
ENSMUSG00000130051.1	0	0	0	1	0	1
ENSMUSG00002075115.1	0	0	0	0	0	0
ENSMUSG00000083264.2	0	0	0	0	0	0
ENSMUSG00000084816.3	0	0	1	0	4	0
ENSMUSG00000082924.2	0	0	0	0	0	0
ENSMUSG00000134046.1	0	0	1	0	0	0
ENSMUSG00000087351.2	0	0	0	1	2	0
ENSMUSG00000027678.19	416	598	664	886	939	372
ENSMUSG00000133127.1	0	0	0	0	0	0
ENSMUSG00000006800.15	147	219	353	407	417	424
ENSMUSG00000140841.1	0	1	0	0	0	1
ENSMUSG00000140770.1	0	0	0	0	0	0
ENSMUSG00000140806.1	0	0	0	0	0	0
ENSMUSG00000139587.1	0	0	0	0	0	0
ENSMUSG00000085618.3	1	2	2	3	1	3
ENSMUSG00002075091.1	0	0	0	0	0	0
ENSMUSG00000139551.1	4	8	22	23	52	18
ENSMUSG00000085046.3	0	0	0	0	0	0
ENSMUSG00000132821.1	0	0	0	0	0	0
ENSMUSG00000132780.1	0	0	0	0	0	0
ENSMUSG00000129895.1	0	0	0	0	0	0
ENSMUSG00000129929.1	0	0	0	0	0	0
ENSMUSG00000084840.3	0	0	0	0	0	0
ENSMUSG00000087617.3	0	0	0	0	0	0
ENSMUSG00000129734.1	0	0	0	0	0	0
ENSMUSG00000085129.4	2	3	5	9	8	2
ENSMUSG00000128315.1	0	0	0	0	0	0
ENSMUSG00000128616.1	0	1	0	6	0	0
ENSMUSG00000141511.1	0	0	0	0	0	0
ENSMUSG00000121739.2	0	0	0	0	0	0
ENSMUSG00000085682.4	0	0	0	0	0	0
ENSMUSG00000141436.1	0	0	0	0	0	0
ENSMUSG00000141553.1	0	0	0	0	0	0
ENSMUSG00000141474.1	0	0	0	0	0	0
ENSMUSG00000039621.14	85	239	177	288	174	119
ENSMUSG00002075220.1	0	0	0	0	0	0
ENSMUSG00002075029.1	0	0	0	1	0	0
ENSMUSG00000136744.1	0	1	0	0	0	1
ENSMUSG00000120902.2	0	0	0	0	0	0
ENSMUSG00000129795.1	1	0	0	0	0	0
ENSMUSG00000137785.1	0	0	0	0	0	0
ENSMUSG00000125220.1	0	0	0	0	0	0
ENSMUSG00002076611.1	0	0	0	0	0	0
ENSMUSG00000127854.1	1	1	0	0	1	0
ENSMUSG00000042854.10	8	22	21	22	12	10
ENSMUSG00000141407.1	0	0	1	0	1	0
ENSMUSG00000074582.11	1083	1617	1510	2049	1820	888
ENSMUSG00000130260.1	2	1	6	4	1	4
ENSMUSG00000002718.15	365	497	411	524	535	282
ENSMUSG00000090397.2	0	4	1	3	3	4
ENSMUSG00000039536.17	782	1084	1081	1505	1297	894
ENSMUSG00000141547.1	1	2	1	1	2	1
ENSMUSG00000141589.1	0	0	0	0	0	0
ENSMUSG00000082665.2	0	0	0	0	0	0
ENSMUSG00000141627.1	0	0	0	0	0	1
ENSMUSG00000017999.17	273	385	390	400	545	284
ENSMUSG00000039501.15	7765	11412	9097	1192	1570	590
ENSMUSG00000123643.1	10	10	12	0	1	0
ENSMUSG00000141251.1	12	7	13	1	3	1
ENSMUSG00000074578.17	264	279	268	156	201	107
ENSMUSG00002075888.1	0	0	0	0	0	0
ENSMUSG00000077515.3	0	0	0	0	0	0
ENSMUSG00000077565.3	0	0	0	0	0	0
ENSMUSG00000077698.3	0	0	0	0	0	0
ENSMUSG00000129153.1	0	0	0	0	0	0
ENSMUSG00000140230.1	0	0	0	0	0	0
ENSMUSG00000140306.1	0	0	0	0	0	0
ENSMUSG00000140269.1	0	0	0	0	0	0
ENSMUSG00000081946.2	0	0	0	0	0	0
ENSMUSG00000140347.1	0	0	0	0	0	0
ENSMUSG00000083436.2	0	0	0	0	0	0
ENSMUSG00000050556.10	6	21	63	86	87	35
ENSMUSG00000140899.1	0	0	0	1	0	0
ENSMUSG00000085151.9	0	4	5	9	12	2
ENSMUSG00000017969.14	14	22	7	40	17	23
ENSMUSG00000086098.2	0	1	0	1	0	1
ENSMUSG00000130183.1	0	0	0	1	0	0
ENSMUSG00000130144.1	0	0	0	0	0	0
ENSMUSG00000143917.1	0	0	0	0	0	0
ENSMUSG00000143890.1	0	0	0	0	0	0
ENSMUSG00000083661.2	0	0	0	0	0	0
ENSMUSG00000017929.14	847	1197	869	739	642	501
ENSMUSG00000130195.1	0	0	2	2	0	0
ENSMUSG00000039463.16	786	1119	888	1262	1107	591
ENSMUSG00000047030.16	150	281	256	190	276	119
ENSMUSG00000006418.18	1468	1919	1523	1158	1197	603
ENSMUSG00000142512.1	0	2	1	1	2	0
ENSMUSG00000125353.1	0	0	0	0	0	0
ENSMUSG00000082687.2	0	0	0	0	0	0
ENSMUSG00000042821.8	17	12	11	22	8	10
ENSMUSG00000085596.3	1	2	0	3	1	2
ENSMUSG00000129447.1	1	1	0	1	2	0
ENSMUSG00000120668.2	6	7	0	12	3	8
ENSMUSG00000081511.2	0	0	0	0	0	0
ENSMUSG00000078923.11	3	4	7	3	3	4
ENSMUSG00000089739.3	0	0	0	0	0	0
ENSMUSG00000120653.2	2	2	2	3	1	2
ENSMUSG00000133472.1	4	1	5	6	3	1
ENSMUSG00000090213.2	55	121	113	129	108	71
ENSMUSG00002075647.1	0	0	0	0	1	1
ENSMUSG00000085914.2	0	0	1	1	1	0
ENSMUSG00000056501.4	544	1155	668	696	799	1010
ENSMUSG00000006462.9	1	3	8	4	6	7
ENSMUSG00000138544.1	0	0	0	0	0	0
ENSMUSG00000131902.1	0	0	0	0	1	0
ENSMUSG00000131867.1	3	7	1	4	5	2
ENSMUSG00000087624.3	7	16	6	26	19	19
ENSMUSG00000128359.1	1	3	0	0	0	0
ENSMUSG00000087684.3	14	26	8	4	3	6
ENSMUSG00000143222.1	1	0	1	0	0	0
ENSMUSG00000131971.1	0	0	2	0	0	0
ENSMUSG00000121034.2	1	3	1	1	0	1
ENSMUSG00000120508.2	6	12	2	4	3	2
ENSMUSG00000085411.3	7	16	9	10	4	9
ENSMUSG00000128175.1	0	0	0	0	0	0
ENSMUSG00000125679.1	0	0	0	0	0	0
ENSMUSG00000027540.14	899	1128	577	562	453	311
ENSMUSG00000074577.10	47	75	58	76	44	49
ENSMUSG00000086411.2	0	0	1	0	0	0
ENSMUSG00000120957.2	3	3	5	3	1	3
ENSMUSG00000134065.1	0	0	0	0	1	0
ENSMUSG00002075024.1	0	0	0	0	0	0
ENSMUSG00000141006.1	0	0	0	1	0	0
ENSMUSG00000134535.1	1	2	2	2	0	0
ENSMUSG00000134573.1	0	0	0	0	0	0
ENSMUSG00000044641.8	42	83	53	84	66	42
ENSMUSG00000142593.1	5	2	0	3	2	1
ENSMUSG00000118526.3	1	0	0	0	0	0
ENSMUSG00000142012.1	0	0	0	0	0	0
ENSMUSG00000087648.3	1	2	1	6	3	2
ENSMUSG00000131424.1	2	3	0	0	0	0
ENSMUSG00000134129.1	4	6	4	3	0	6
ENSMUSG00002076062.1	1	0	0	0	0	0
ENSMUSG00000051149.16	14	26	17	29	32	8
ENSMUSG00000093752.2	0	0	0	0	0	0
ENSMUSG00000133716.1	0	5	6	9	8	2
ENSMUSG00000139581.1	1	0	0	0	0	0
ENSMUSG00000078919.11	51	66	73	88	92	43
ENSMUSG00000139543.1	2	8	10	11	12	4
ENSMUSG00000074576.5	98	151	115	128	122	84
ENSMUSG00000083342.2	0	0	0	0	0	0
ENSMUSG00000131980.1	0	0	0	0	0	0
ENSMUSG00000074575.5	0	0	0	0	0	0
ENSMUSG00000139513.1	0	0	0	0	0	0
ENSMUSG00000086783.3	0	0	0	0	0	0
ENSMUSG00000126960.1	0	0	0	0	0	0
ENSMUSG00000064961.3	0	0	0	0	0	0
ENSMUSG00000127005.1	0	0	0	0	0	0
ENSMUSG00000127051.1	0	0	0	0	0	0
ENSMUSG00000082239.2	0	0	0	0	0	0
ENSMUSG00000027544.17	10	13	8	13	6	4
ENSMUSG00000123762.1	0	0	0	0	0	0
ENSMUSG00000123804.1	0	0	0	0	0	0
ENSMUSG00000134659.1	0	0	0	0	0	0
ENSMUSG00000027546.16	694	1246	1243	1785	1500	957
ENSMUSG00000105496.3	0	0	0	0	0	0
ENSMUSG00000027547.18	1	0	0	0	0	0
ENSMUSG00000085322.5	0	0	0	0	0	0
ENSMUSG00000130208.1	0	0	0	0	0	0
ENSMUSG00000132558.1	0	0	0	0	0	0
ENSMUSG00000077761.3	0	0	0	0	0	0
ENSMUSG00000027551.16	107	162	168	217	210	129
ENSMUSG00000120283.2	0	0	0	0	0	0
ENSMUSG00000086348.4	0	0	0	0	0	0
ENSMUSG00000126292.1	0	0	0	0	0	0
ENSMUSG00000052368.4	1	2	1	1	6	1
ENSMUSG00000086658.2	0	0	0	1	0	0
ENSMUSG00002076097.1	0	0	0	0	0	0
ENSMUSG00000133509.1	0	0	0	0	0	0
ENSMUSG00000133547.1	0	0	0	0	1	0
ENSMUSG00000125736.1	0	0	0	0	0	0
ENSMUSG00000126926.1	0	0	0	0	0	0
ENSMUSG00000133273.1	0	0	0	0	0	0
ENSMUSG00000086238.2	0	0	0	0	0	0
ENSMUSG00000132020.1	0	0	0	0	0	0
ENSMUSG00000132096.1	0	0	0	0	0	0
ENSMUSG00000132057.1	0	0	0	0	0	0
ENSMUSG00000085369.3	0	0	4	1	1	0
ENSMUSG00000129522.1	0	0	0	0	0	0
ENSMUSG00000129557.1	0	0	0	0	0	0
ENSMUSG00000130431.1	0	0	0	0	0	0
ENSMUSG00000130469.1	0	0	0	0	0	0
ENSMUSG00000126443.1	0	0	0	0	0	0
ENSMUSG00000138908.1	0	0	0	0	0	0
ENSMUSG00000138823.1	0	0	0	0	0	0
ENSMUSG00000086840.3	0	0	0	0	0	0
ENSMUSG00000085350.3	0	0	0	0	0	0
ENSMUSG00000087074.3	0	0	0	0	0	0
ENSMUSG00000126520.1	0	0	0	0	0	0
ENSMUSG00000126400.1	1	1	0	0	0	0
ENSMUSG00000126482.1	0	0	0	0	0	0
ENSMUSG00000126440.1	0	0	0	0	0	0
ENSMUSG00000136320.1	0	0	0	0	0	0
ENSMUSG00000139934.1	0	1	0	0	0	0
ENSMUSG00000123588.1	1	0	2	0	0	0
ENSMUSG00000103662.2	6	8	9	2	7	5
ENSMUSG00000047907.12	191	323	388	275	355	161
ENSMUSG00000136262.1	2	0	4	2	1	1
ENSMUSG00000125514.1	0	0	0	2	0	0
ENSMUSG00000134874.1	0	0	0	2	1	0
ENSMUSG00000122596.1	0	0	0	0	2	0
ENSMUSG00000135038.1	0	0	0	0	0	0
ENSMUSG00000103935.2	0	0	0	0	0	0
ENSMUSG00000143298.1	0	0	0	0	0	0
ENSMUSG00000129197.1	0	0	0	0	0	0
ENSMUSG00000129159.1	1	0	0	0	0	0
ENSMUSG00000129119.1	0	0	3	4	4	3
ENSMUSG00000142076.1	0	0	0	0	1	0
ENSMUSG00000052056.15	233	348	389	354	248	137
ENSMUSG00000136287.1	0	1	0	1	0	0
ENSMUSG00000135688.1	0	0	0	0	0	0
ENSMUSG00000139635.1	0	0	0	0	0	0
ENSMUSG00000136614.1	0	0	0	0	0	0
ENSMUSG00000120007.2	3	0	0	4	3	1
ENSMUSG00000133721.1	0	0	0	0	0	0
ENSMUSG00000133648.1	0	0	0	0	0	0
ENSMUSG00000128340.1	0	0	0	0	0	0
ENSMUSG00000084013.2	5	4	5	10	4	9
ENSMUSG00000128376.1	0	0	0	0	0	0
ENSMUSG00000138233.1	1	0	0	0	0	1
ENSMUSG00000139712.1	0	0	0	2	0	0
ENSMUSG00000086999.3	0	0	0	0	0	0
ENSMUSG00000013523.14	2	0	1	1	0	2
ENSMUSG00000086970.2	0	0	0	0	0	0
ENSMUSG00000129872.1	0	0	0	0	0	0
ENSMUSG00000129910.1	0	0	0	0	1	1
ENSMUSG00000084067.4	0	0	1	0	0	0
ENSMUSG00000129994.1	0	0	0	0	0	0
ENSMUSG00000129950.1	0	0	0	0	0	0
ENSMUSG00000038567.6	0	0	0	0	0	0
ENSMUSG00000052033.14	49	66	43	69	44	49
ENSMUSG00000085495.2	0	0	0	0	0	0
ENSMUSG00000124329.1	0	0	0	0	0	0
ENSMUSG00000085225.3	0	0	0	0	0	0
ENSMUSG00000043583.3	0	0	0	0	0	0
ENSMUSG00000126087.1	0	0	0	0	0	0
ENSMUSG00000128773.1	0	0	0	0	0	0
ENSMUSG00000085158.2	0	0	0	0	0	0
ENSMUSG00000120109.2	0	0	0	0	0	0
ENSMUSG00000125444.1	0	0	0	0	0	0
ENSMUSG00000130555.1	0	0	0	0	0	0
ENSMUSG00000027560.5	0	0	1	0	0	0
ENSMUSG00000127603.1	0	0	0	0	0	0
ENSMUSG00000127645.1	0	0	0	0	0	0
ENSMUSG00000127688.1	0	0	0	0	0	0
ENSMUSG00000134622.1	0	0	0	0	0	0
ENSMUSG00000140092.1	2	0	0	0	0	0
ENSMUSG00000127625.1	0	0	0	0	0	0
ENSMUSG00000080955.2	0	0	4	0	3	2
ENSMUSG00000128800.1	0	0	0	0	0	0
ENSMUSG00000143637.1	0	0	0	0	0	0
