dataset_id	gse_id	split_id	source_design_file	source_split_file	sample_ids_delivery	sample_ids_control	n_delivery	n_control	n_total	organism	tissue	cell_type_or_cell_line	in_vivo_or_in_vitro	disease_model	time_h	timepoint_original	treatment_group_raw	control_group_raw	treatment_group_clean	control_group_clean	condition_simple	delivery_platform	vector_or_formulation	cargo_or_transgene	route	dose	PMID	DOI	paper_title	publication_year	source_database	accession	pipeline_role	manuscript_interpretation_group	used_for_primary_claim	delta_mean_imrs_z	auc_imrs_z_secondary	direction_positive	qc_pass	inclusion_rationale	limitation	weak_score_explanation	reviewer_risk	notes	verification_status	scoring_status	expected_imrs_behavior	paper_result_alignment_rule	imrs_result_interpretation	paper_result_alignment	manuscript_context_note	limitations_note	paper_treatment_context	paper_context_source
GSE264344	GSE264344	GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740154; SRR28740155; SRR28740156; SRR28740157; SRR28740158	SRR28740119; SRR28740120; SRR28740121; SRR28740122; SRR28740123	5	5	10	Mus musculus	Muscle	NA	in vivo	NA	72	0; 72	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenovirus serotype 5 vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	validation	Extended validation	FALSE	1.441223145245387	1	TRUE	TRUE	External late-time transfer contrast; exploratory for publication claims.	Late timepoint; exploratory transfer, not strict acute innate validation. Organism metadata unavailable in inspected design files.	Delta IMRSz is 1.441 in Muscle at 72 h. For the Ad vector time-course, this 72 h external split is best interpreted as waning tissue-time kinetics, not as evidence against early innate activation.	low	PMID/title from user-provided verified mapping; no local metadata contradiction was found.	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	weak_but_biologically_explainable	context_explains_weaker_signal	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad26__VS=baseline_0.tsv	SRR28740194; SRR28740195; SRR28740196; SRR28740197; SRR28740198	SRR28740124; SRR28740125; SRR28740126; SRR28740127; SRR28740128	5	5	10	Mus musculus	dLN	NA	in vivo	NA	72	0; 72	delivery_ad26	baseline_0	delivery ad26	baseline 0	CONTROL; DELIVERY	adenovirus serotype 26 vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	validation	Extended validation	FALSE	0.3932971804473866	0.8	TRUE	TRUE	External late-time transfer contrast; exploratory for publication claims.	Late timepoint; exploratory transfer, not strict acute innate validation. Organism metadata unavailable in inspected design files.	Delta IMRSz is 0.393 in dLN at 72 h. For the Ad vector time-course, this 72 h external split is best interpreted as waning tissue-time kinetics, not as evidence against early innate activation.	low	PMID/title from user-provided verified mapping; no local metadata contradiction was found.	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	weak_but_biologically_explainable	context_explains_weaker_signal	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE264344	GSE264344	GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE264344/GSE264344_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=72__B=NA__G=delivery_ad5__VS=baseline_0.tsv	SRR28740129; SRR28740130; SRR28740191; SRR28740192; SRR28740193	SRR28740124; SRR28740125; SRR28740126; SRR28740127; SRR28740128	5	5	10	Mus musculus	dLN	NA	in vivo	NA	72	0; 72	delivery_ad5	baseline_0	delivery ad5	baseline 0	CONTROL; DELIVERY	adenovirus serotype 5 vector	adenoviral vector	NA	NA	NA	40162786	10.1128/jvi.00247-25	Early spatiotemporal evolution of the immune response elicited by adenovirus serotype 26 vector vaccination in mice	2025	GEO	GSE264344	validation	Extended validation	FALSE	0.4507210263939263	0.8	TRUE	TRUE	External late-time transfer contrast; exploratory for publication claims.	Late timepoint; exploratory transfer, not strict acute innate validation. Organism metadata unavailable in inspected design files.	Delta IMRSz is 0.451 in dLN at 72 h. For the Ad vector time-course, this 72 h external split is best interpreted as waning tissue-time kinetics, not as evidence against early innate activation.	low	PMID/title from user-provided verified mapping; no local metadata contradiction was found.	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal_for_1_to_24h; weak_but_biologically_explainable_for_72h	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	weak_but_biologically_explainable	context_explains_weaker_signal	1-24 h rows = locked anchor; 72 h rows = extended validation/kinetic context.	Time-course rows must not be pooled as one biological role.	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.	manual_curated_from_paper
GSE279372	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279372/GSE279372_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110503__VS=baseline_0.tsv	SRR30976293; SRR30976294; SRR30976295; SRR30976296	SRR30976313; SRR30976314; SRR30976315; SRR30976316	4	4	8	Mus musculus	draining lymph nodes	NA	in vivo	NA	24	24	delivery_250_g_alum_5_g_gi_1_gii_4_vlp_injected	baseline_0	delivery 250 g alum 5 g gi 1 gii 4 vlp injected	baseline 0	CONTROL; DELIVERY	vaccine formulation / LNP or alum/VLP depending split	LNP adjuvant / norovirus VLP vaccine	NA	NA	NA	39494905	10.1128/jvi.01699-24	Lipid nanoparticles as adjuvant of norovirus VLP vaccine augment cellular and humoral immune responses in a TLR9- and type I IFN-dependent pathway	2024	GEO	GSE279372	Anchor	Locked anchor	FALSE	0.4684414966881426	0.6875	TRUE	TRUE	Non-strict acute calibration dataset; supports external acute validation without expanding anchor set.	Calibration dataset; not counted as a strict anchor. Organism metadata unavailable in inspected design files.	NA	NA	locked anchor; acute discovery context	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	moderate_expected_signal	matches_paper_context	Locked anchor evidence in the five-dataset production anchor set.	VLP antigen and adjuvant biology are mixed.	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.	manual_curated_from_paper
GSE279372	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279372/GSE279372_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00110754__VS=baseline_0.tsv	SRR30976301; SRR30976302; SRR30976303; SRR30976304	SRR30976313; SRR30976314; SRR30976315; SRR30976316	4	4	8	Mus musculus	draining lymph nodes	NA	in vivo	NA	24	24	delivery_125_g_lnps_5_g_gi_1_gii_4_vlp_injected	baseline_0	delivery 125 g lnps 5 g gi 1 gii 4 vlp injected	baseline 0	CONTROL; DELIVERY	vaccine formulation / LNP or alum/VLP depending split	LNP adjuvant / norovirus VLP vaccine	NA	NA	NA	39494905	10.1128/jvi.01699-24	Lipid nanoparticles as adjuvant of norovirus VLP vaccine augment cellular and humoral immune responses in a TLR9- and type I IFN-dependent pathway	2024	GEO	GSE279372	Anchor	Locked anchor	FALSE	22.534933511125143	1	TRUE	TRUE	Non-strict acute calibration dataset; supports external acute validation without expanding anchor set.	Calibration dataset; not counted as a strict anchor. Organism metadata unavailable in inspected design files.	NA	NA	locked anchor; acute discovery context	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	strong_expected_acute_innate_signal	matches_paper_context	Locked anchor evidence in the five-dataset production anchor set.	VLP antigen and adjuvant biology are mixed.	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.	manual_curated_from_paper
GSE279372	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279372/GSE279372_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=GID00114748__VS=baseline_0.tsv	SRR30976297; SRR30976298; SRR30976299; SRR30976300	SRR30976313; SRR30976314; SRR30976315; SRR30976316	4	4	8	Mus musculus	draining lymph nodes	NA	in vivo	NA	24	24	delivery_1000_g_lnps_5_g_gi_1_gii_4_vlp_injected	baseline_0	delivery 1000 g lnps 5 g gi 1 gii 4 vlp injected	baseline 0	CONTROL; DELIVERY	vaccine formulation / LNP or alum/VLP depending split	LNP adjuvant / norovirus VLP vaccine	NA	NA	NA	39494905	10.1128/jvi.01699-24	Lipid nanoparticles as adjuvant of norovirus VLP vaccine augment cellular and humoral immune responses in a TLR9- and type I IFN-dependent pathway	2024	GEO	GSE279372	Anchor	Locked anchor	FALSE	28.73023370273408	1	TRUE	TRUE	Non-strict acute calibration dataset; supports external acute validation without expanding anchor set.	Calibration dataset; not counted as a strict anchor. Organism metadata unavailable in inspected design files.	NA	NA	locked anchor; acute discovery context	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	strong_expected_acute_innate_signal	matches_paper_context	Locked anchor evidence in the five-dataset production anchor set.	VLP antigen and adjuvant biology are mixed.	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.	manual_curated_from_paper
GSE279372	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279372/GSE279372_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_1000_g_lnps_injected__VS=baseline_0.tsv	SRR30976305; SRR30976306; SRR30976307; SRR30976308	SRR30976313; SRR30976314; SRR30976315; SRR30976316	4	4	8	Mus musculus	draining lymph nodes	NA	in vivo	NA	24	24	delivery_1000_g_lnps_injected	baseline_0	delivery 1000 g lnps injected	baseline 0	CONTROL; DELIVERY	vaccine formulation / LNP or alum/VLP depending split	LNP adjuvant / norovirus VLP vaccine	NA	NA	NA	39494905	10.1128/jvi.01699-24	Lipid nanoparticles as adjuvant of norovirus VLP vaccine augment cellular and humoral immune responses in a TLR9- and type I IFN-dependent pathway	2024	GEO	GSE279372	Anchor	Locked anchor	FALSE	28.281184954437517	1	TRUE	TRUE	Non-strict acute calibration dataset; supports external acute validation without expanding anchor set.	Calibration dataset; not counted as a strict anchor. Organism metadata unavailable in inspected design files.	NA	NA	locked anchor; acute discovery context	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	strong_expected_acute_innate_signal	matches_paper_context	Locked anchor evidence in the five-dataset production anchor set.	VLP antigen and adjuvant biology are mixed.	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.	manual_curated_from_paper
GSE279372	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279372/GSE279372_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_250_g_alum_injected__VS=baseline_0.tsv	SRR30976309; SRR30976310; SRR30976311; SRR30976312	SRR30976313; SRR30976314; SRR30976315; SRR30976316	4	4	8	Mus musculus	draining lymph nodes	NA	in vivo	NA	24	24	delivery_250_g_alum_injected	baseline_0	delivery 250 g alum injected	baseline 0	CONTROL; DELIVERY	vaccine formulation / LNP or alum/VLP depending split	LNP adjuvant / norovirus VLP vaccine	NA	NA	NA	39494905	10.1128/jvi.01699-24	Lipid nanoparticles as adjuvant of norovirus VLP vaccine augment cellular and humoral immune responses in a TLR9- and type I IFN-dependent pathway	2024	GEO	GSE279372	Anchor	Locked anchor	FALSE	-0.521111432394882	0.3125	FALSE	TRUE	Non-strict acute calibration dataset; supports external acute validation without expanding anchor set.	Calibration dataset; not counted as a strict anchor. Organism metadata unavailable in inspected design files.	NA	NA	locked anchor; acute discovery context	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	negative_or_low_requires_review	requires_manual_review	Locked anchor evidence in the five-dataset production anchor set.	VLP antigen and adjuvant biology are mixed.	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.	manual_curated_from_paper
GSE279372	GSE279372	GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279372/GSE279372_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279372_design/GSE279372_design__T=draining_lymph_nodes__H=24__B=NA__G=delivery_5_g_gi_1_gii_4_vlp__VS=baseline_0.tsv	SRR30976289; SRR30976290; SRR30976291; SRR30976292	SRR30976313; SRR30976314; SRR30976315; SRR30976316	4	4	8	Mus musculus	draining lymph nodes	NA	in vivo	NA	24	24	delivery_5_g_gi_1_gii_4_vlp	baseline_0	delivery 5 g gi 1 gii 4 vlp	baseline 0	CONTROL; DELIVERY	vaccine formulation / LNP or alum/VLP depending split	LNP adjuvant / norovirus VLP vaccine	NA	NA	NA	39494905	10.1128/jvi.01699-24	Lipid nanoparticles as adjuvant of norovirus VLP vaccine augment cellular and humoral immune responses in a TLR9- and type I IFN-dependent pathway	2024	GEO	GSE279372	Anchor	Locked anchor	FALSE	2.562748652650221	1	TRUE	TRUE	Non-strict acute calibration dataset; supports external acute validation without expanding anchor set.	Calibration dataset; not counted as a strict anchor. Organism metadata unavailable in inspected design files.	NA	NA	locked anchor; acute discovery context	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal	Strong positive IMRS is biologically plausible because the LNP adjuvant context is associated with innate/type I IFN-dependent vaccine response.	strong_expected_acute_innate_signal	matches_paper_context	Locked anchor evidence in the five-dataset production anchor set.	VLP antigen and adjuvant biology are mixed.	Mouse draining lymph node RNA-seq 24 h after NoV VLP vaccine and LNP/adjuvant treatment. Paper reports LNP adjuvant activity and type I IFN/TLR9-dependent mechanism.	manual_curated_from_paper
GSE279743	GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279743/GSE279743_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	SRR31032960; SRR31032961; SRR31032962	SRR31032963; SRR31032964; SRR31032965	3	3	6	Mus musculus	Lymph Node	NA	in vivo	NA	6	6	delivery_vaccination_with_sm102	baseline_0	delivery vaccination with sm102	baseline 0	CONTROL; DELIVERY	mRNA lipid nanoparticle vaccine	mRNA lipid nanoparticle vaccine	NA	NA	NA	39690742	10.1016/j.ymthe.2024.12.032	Low-inflammatory lipid nanoparticle-based mRNA vaccine elicits protective immunity against H5N1 influenza virus with reduced adverse reactions	2025	GEO	GSE279743	validation	Primary acute validation	TRUE	13.946939108182676	1	TRUE	TRUE	External acute validation contrast not used as a strict anchor.	External dataset; interpret with dataset-specific sample size and design constraints. Organism metadata unavailable in inspected design files.	NA	NA	external acute validation	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	moderate_expected_signal	Positive IMRS is expected for acute LNP vaccine contrasts, but lower signals for low-inflammatory formulations are biologically plausible because the paper explicitly focuses on reduced inflammatory/adverse-reaction LNP design.	strong_expected_acute_innate_signal	matches_paper_context	Primary acute validation.	Formulation intentionally reduces inflammation; contrast-specific interpretation matters.	Whole lymph node RNA-seq after PBS, LNPssPalmO, and/or LNPSM-102 treatment in a low-inflammatory H5N1 mRNA-LNP vaccine study.	manual_curated_from_paper
GSE279743	GSE279743	GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279743/GSE279743_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279743_design/GSE279743_design__T=Lymph_Node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	SRR31032957; SRR31032958; SRR31032959	SRR31032963; SRR31032964; SRR31032965	3	3	6	Mus musculus	Lymph Node	NA	in vivo	NA	6	6	delivery_vaccination_with_ssop	baseline_0	delivery vaccination with ssop	baseline 0	CONTROL; DELIVERY	mRNA lipid nanoparticle vaccine	mRNA lipid nanoparticle vaccine	NA	NA	NA	39690742	10.1016/j.ymthe.2024.12.032	Low-inflammatory lipid nanoparticle-based mRNA vaccine elicits protective immunity against H5N1 influenza virus with reduced adverse reactions	2025	GEO	GSE279743	validation	Primary acute validation	TRUE	2.349508430440869	0.8888888888888888	TRUE	TRUE	External acute validation contrast not used as a strict anchor.	External dataset; interpret with dataset-specific sample size and design constraints. Organism metadata unavailable in inspected design files.	NA	NA	external acute validation	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	moderate_expected_signal	Positive IMRS is expected for acute LNP vaccine contrasts, but lower signals for low-inflammatory formulations are biologically plausible because the paper explicitly focuses on reduced inflammatory/adverse-reaction LNP design.	strong_expected_acute_innate_signal	matches_paper_context	Primary acute validation.	Formulation intentionally reduces inflammation; contrast-specific interpretation matters.	Whole lymph node RNA-seq after PBS, LNPssPalmO, and/or LNPSM-102 treatment in a low-inflammatory H5N1 mRNA-LNP vaccine study.	manual_curated_from_paper
GSE279744	GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279744/GSE279744_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_sm102__VS=baseline_0.tsv	SRR31032507; SRR31032508; SRR31032509	SRR31032510; SRR31032511; SRR31032512	3	3	6	Mus musculus	lymph node	NA	in vivo	NA	6	6	delivery_vaccination_with_sm102	baseline_0	delivery vaccination with sm102	baseline 0	CONTROL; DELIVERY	mRNA lipid nanoparticle vaccine	mRNA lipid nanoparticle vaccine	NA	NA	NA	39690742	10.1016/j.ymthe.2024.12.032	Low-inflammatory lipid nanoparticle-based mRNA vaccine elicits protective immunity against H5N1 influenza virus with reduced adverse reactions	2025	GEO	GSE279744	Anchor	Locked anchor	FALSE	56.61527045924109	1	TRUE	TRUE	Non-strict acute calibration dataset; supports external acute validation without expanding anchor set.	Calibration dataset; not counted as a strict anchor. Organism metadata unavailable in inspected design files.	NA	NA	locked anchor; acute LNP formulation / dLN context	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal	Strong IMRS in sorted lymph-node dendritic-cell context is plausible because dendritic cells are innate immune responders, and these acute rows are included in the production model.	strong_expected_acute_innate_signal	matches_paper_context	Locked anchor evidence in the five-dataset production anchor set.	Cell-sorted immune population from same study; interpret separately from primary validation.	Lymph node dendritic-cell RNA-seq from the same H5N1 low-inflammatory LNP vaccine study.	manual_curated_from_paper
GSE279744	GSE279744	GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE279744/GSE279744_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE279744_design/GSE279744_design__T=lymph_node__H=6__B=NA__G=delivery_vaccination_with_ssop__VS=baseline_0.tsv	SRR31032504; SRR31032505; SRR31032506	SRR31032510; SRR31032511; SRR31032512	3	3	6	Mus musculus	lymph node	NA	in vivo	NA	6	6	delivery_vaccination_with_ssop	baseline_0	delivery vaccination with ssop	baseline 0	CONTROL; DELIVERY	mRNA lipid nanoparticle vaccine	mRNA lipid nanoparticle vaccine	NA	NA	NA	39690742	10.1016/j.ymthe.2024.12.032	Low-inflammatory lipid nanoparticle-based mRNA vaccine elicits protective immunity against H5N1 influenza virus with reduced adverse reactions	2025	GEO	GSE279744	Anchor	Locked anchor	FALSE	13.680287410826422	1	TRUE	TRUE	Non-strict acute calibration dataset; supports external acute validation without expanding anchor set.	Calibration dataset; not counted as a strict anchor. Organism metadata unavailable in inspected design files.	NA	NA	locked anchor; acute LNP formulation / dLN context	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	strong_expected_acute_innate_signal	Strong IMRS in sorted lymph-node dendritic-cell context is plausible because dendritic cells are innate immune responders, and these acute rows are included in the production model.	strong_expected_acute_innate_signal	matches_paper_context	Locked anchor evidence in the five-dataset production anchor set.	Cell-sorted immune population from same study; interpret separately from primary validation.	Lymph node dendritic-cell RNA-seq from the same H5N1 low-inflammatory LNP vaccine study.	manual_curated_from_paper
GSE314070	GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE314070/GSE314070_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_am80_lnp__VS=baseline_0.tsv	SRR36481704; SRR36481705; SRR36481706	SRR36481710; SRR36481711; SRR36481712	3	3	6	Mus musculus	small intestine	NA	in vivo	rotavirus vaccine mucosal immunity context	336	336	delivery_am80_lnp	baseline_0	delivery am80 lnp	baseline 0	CONTROL; DELIVERY	lipid nanoparticle	adjuvanted mRNA lipid nanoparticle vaccine / Am80-LNP	mRNA vaccine with Am80 retinoic acid receptor agonist	NA	NA	41671339	10.1126/scitranslmed.adw6105	Parenteral vaccination with an adjuvanted mRNA vaccine induces protective mucosal immunity against rotavirus in neonatal mice	2026	GEO	GSE314070	validation	Extended validation	FALSE	3.7750612954626153	0.6666666666666666	TRUE	TRUE	External late-time transfer contrast; exploratory for publication claims.	Late timepoint; exploratory transfer, not strict acute innate validation. Organism metadata unavailable in inspected design files.	Delta IMRSz is 3.775 in small intestine at 336 h. The Am80-LNP context is late mucosal/adaptive biology and the formulation is designed to support gut immunity while mitigating injection-site inflammation.	low	PMID/title from user-provided verified mapping; no local metadata contradiction was found.	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	weak_but_biologically_explainable	Weak or variable acute IMRS is expected because this is late small-intestine mucosal/adaptive biology after booster, not acute injection-site innate activation.	weak_but_biologically_explainable	context_explains_weaker_signal	Extended validation or supplement.	Late distal-tissue adaptive/mucosal context; not primary acute validation.	Small intestine RNA-seq at 336 h/day 14 after booster immunization with Am80-LNP rotavirus mRNA vaccine. The platform is designed to induce gut mucosal immunity and mitigate injection-site inflammation.	manual_curated_from_paper
GSE314070	GSE314070	GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0	<local_project_root>/00_metadata/verified_metadata/scoring/GSE314070/GSE314070_design.tsv	<local_project_root>/00_metadata/verified_metadata/splited/GSE314070_design/GSE314070_design__T=small_intestine__H=336__B=NA__G=delivery_sm102_lnp__VS=baseline_0.tsv	SRR36481707; SRR36481708; SRR36481709	SRR36481710; SRR36481711; SRR36481712	3	3	6	Mus musculus	small intestine	NA	in vivo	rotavirus vaccine mucosal immunity context	336	336	delivery_sm102_lnp	baseline_0	delivery sm102 lnp	baseline 0	CONTROL; DELIVERY	lipid nanoparticle	adjuvanted mRNA lipid nanoparticle vaccine / Am80-LNP	mRNA vaccine in SM102-LNP	NA	NA	41671339	10.1126/scitranslmed.adw6105	Parenteral vaccination with an adjuvanted mRNA vaccine induces protective mucosal immunity against rotavirus in neonatal mice	2026	GEO	GSE314070	validation	Extended validation	FALSE	-1.3684435005519688	0.3333333333333333	FALSE	TRUE	External late-time transfer contrast; exploratory for publication claims.	Late timepoint; exploratory transfer, not strict acute innate validation. Organism metadata unavailable in inspected design files.	Delta IMRSz is -1.368 in small intestine at 336 h. This is distal late mucosal/adaptive tissue profiling, not an acute injection-site innate readout.	low	PMID/title from user-provided verified mapping; no local metadata contradiction was found.	verified_from_local_metadata_and_manual_paper_context	scored_in_current_transfer_eval	weak_but_biologically_explainable	Weak or variable acute IMRS is expected because this is late small-intestine mucosal/adaptive biology after booster, not acute injection-site innate activation.	weak_but_biologically_explainable	context_explains_weaker_signal	Extended validation or supplement.	Late distal-tissue adaptive/mucosal context; not primary acute validation.	Small intestine RNA-seq at 336 h/day 14 after booster immunization with Am80-LNP rotavirus mRNA vaccine. The platform is designed to induce gut mucosal immunity and mitigate injection-site inflammation.	manual_curated_from_paper
